filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11267073525138041	area_occluded_relative_to_gtbox: 0.11267073525138041	high_attention_area_occluded_slc: 0.37239174658529495	quadrants: []
filename: frame000478_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11400900518222751	area_occluded_relative_to_gtbox: 0.05730184351372016	high_attention_area_occluded_slc: 0.1837142128961006	quadrants: ['1']
filename: frame000478_rgb.pngbbox0	sequence: small0 small1	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.11400900518222751	area_occluded_relative_to_gtbox: 0.11400900518222751	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000344_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.07185270622410184	area_occluded_relative_to_gtbox: 0.07185270622410184	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000190_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7111560314685315	area_occluded_relative_to_gtbox: 0.7111560314685315	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000208_rgb.pngbbox0	sequence: small0	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.03780970802247398	area_occluded_relative_to_gtbox: 0.03780970802247398	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000150_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4526767418032787	area_occluded_relative_to_gtbox: 0.25096055327868855	high_attention_area_occluded_slc: 0.31819928278688525	quadrants: ['3', '4']
filename: frame000150_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4526767418032787	area_occluded_relative_to_gtbox: 0.20171618852459017	high_attention_area_occluded_slc: 0.38101946721311475	quadrants: ['1', '2', '3', '4']
filename: frame000150_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4526767418032787	area_occluded_relative_to_gtbox: 0.4526767418032787	high_attention_area_occluded_slc: 0.2348232581967213	quadrants: []
filename: frame000115_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3310207085041522	area_occluded_relative_to_gtbox: 0.17880794701986755	high_attention_area_occluded_slc: 0.162882371491643	quadrants: ['4']
filename: frame000115_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3310207085041522	area_occluded_relative_to_gtbox: 0.15221276148428467	high_attention_area_occluded_slc: 0.16120046252496584	quadrants: ['1', '2', '3', '4']
filename: frame000115_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3310207085041522	area_occluded_relative_to_gtbox: 0.3310207085041522	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000147_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.4500512295081967	area_occluded_relative_to_gtbox: 0.24718237704918034	high_attention_area_occluded_slc: 0.32838114754098363	quadrants: ['3', '4']
filename: frame000147_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4500512295081967	area_occluded_relative_to_gtbox: 0.2028688524590164	high_attention_area_occluded_slc: 0.3778816598360656	quadrants: ['1', '2', '3', '4']
filename: frame000147_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.4500512295081967	area_occluded_relative_to_gtbox: 0.45005122950819676	high_attention_area_occluded_slc: 0.2630635245901639	quadrants: []
filename: frame000184_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.6912027721886876	area_occluded_relative_to_gtbox: 0.6197183098591549	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000184_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6912027721886876	area_occluded_relative_to_gtbox: 0.07148446232953275	high_attention_area_occluded_slc: 0.5375586854460094	quadrants: ['1', '2', '3', '4']
filename: frame000184_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.6912027721886876	area_occluded_relative_to_gtbox: 0.6912027721886876	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000427_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.9596379970934074	area_occluded_relative_to_gtbox: 0.9596379970934074	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000356_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.054977882461078875	area_occluded_relative_to_gtbox: 0.04455104268397771	high_attention_area_occluded_slc: 0.017627008291683424	quadrants: ['2']
filename: frame000356_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.054977882461078875	area_occluded_relative_to_gtbox: 0.010426839777101167	high_attention_area_occluded_slc: 0.04364144692748128	quadrants: ['1']
filename: frame000356_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.054977882461078875	area_occluded_relative_to_gtbox: 0.054977882461078875	high_attention_area_occluded_slc: 0.060081193389632526	quadrants: []
filename: frame000243_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.0979371459009249	area_occluded_relative_to_gtbox: 0.0979371459009249	high_attention_area_occluded_slc: 0.03411457072296741	quadrants: []
filename: frame000039_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6583080040526849	area_occluded_relative_to_gtbox: 0.6583080040526849	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000158_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5198412698412699	area_occluded_relative_to_gtbox: 0.5198412698412699	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.3190181031090122	area_occluded_relative_to_gtbox: 0.20825954348681622	high_attention_area_occluded_slc: 0.22409976387249114	quadrants: ['2', '4']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.3190181031090122	area_occluded_relative_to_gtbox: 0.020882526564344746	high_attention_area_occluded_slc: 0.19114029909484456	quadrants: ['1', '2', '3', '4']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.3190181031090122	area_occluded_relative_to_gtbox: 0.22914207005116097	high_attention_area_occluded_slc: 0.16843762298307752	quadrants: ['4']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3190181031090122	area_occluded_relative_to_gtbox: 0.08987603305785125	high_attention_area_occluded_slc: 0.28733766233766234	quadrants: ['1', '2', '3', '4']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.3190181031090122	area_occluded_relative_to_gtbox: 0.2981355765446675	high_attention_area_occluded_slc: 0.05772825659189296	quadrants: ['2']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.3190181031090122	area_occluded_relative_to_gtbox: 0.110758559622196	high_attention_area_occluded_slc: 0.1917552144824872	quadrants: ['1', '2', '3', '4']
filename: frame000490_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.3190181031090122	area_occluded_relative_to_gtbox: 0.31901810310901224	high_attention_area_occluded_slc: 0.06429555293191656	quadrants: []
filename: frame000468_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.06115429917550059	area_occluded_relative_to_gtbox: 0.040153121319199056	high_attention_area_occluded_slc: 0.17221436984687868	quadrants: ['2']
filename: frame000468_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.06115429917550059	area_occluded_relative_to_gtbox: 0.021001177856301532	high_attention_area_occluded_slc: 0.037656065959952884	quadrants: ['1', '2']
filename: frame000468_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.06115429917550059	area_occluded_relative_to_gtbox: 0.06115429917550059	high_attention_area_occluded_slc: 0.14557126030624265	quadrants: []
filename: frame000431_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7855392156862745	area_occluded_relative_to_gtbox: 0.7855392156862745	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000148_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.48174948770491804	area_occluded_relative_to_gtbox: 0.48174948770491804	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000223_rgb.pngbbox1	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.1298107179164448	area_occluded_relative_to_gtbox: 0.08324054799825725	high_attention_area_occluded_slc: 0.18666795759306773	quadrants: ['4']
filename: frame000223_rgb.pngbbox1	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.1298107179164448	area_occluded_relative_to_gtbox: 0.04657016991818754	high_attention_area_occluded_slc: 0.2882800019363896	quadrants: ['1']
filename: frame000223_rgb.pngbbox1	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.1298107179164448	area_occluded_relative_to_gtbox: 0.1298107179164448	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000070_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.42779251399941054	area_occluded_relative_to_gtbox: 0.42779251399941054	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000242_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.08583862620559868	area_occluded_relative_to_gtbox: 0.08583862620559868	high_attention_area_occluded_slc: 0.4536579628322748	quadrants: []
filename: frame000353_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.08426333962876056	area_occluded_relative_to_gtbox: 0.06128503023712776	high_attention_area_occluded_slc: 0.009137908010454224	quadrants: ['2', '4']
filename: frame000353_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.08426333962876056	area_occluded_relative_to_gtbox: 0.013029626662088175	high_attention_area_occluded_slc: 0.06356473797668784	quadrants: ['1', '4']
filename: frame000353_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.08426333962876056	area_occluded_relative_to_gtbox: 0.07431465689921593	high_attention_area_occluded_slc: 0.05697361643678819	quadrants: ['4']
filename: frame000353_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.08426333962876056	area_occluded_relative_to_gtbox: 0.00994868272954463	high_attention_area_occluded_slc: 0.08350025754020489	quadrants: ['1', '2']
filename: frame000353_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.08426333962876056	area_occluded_relative_to_gtbox: 0.07123371296667239	high_attention_area_occluded_slc: 0.017770274137240312	quadrants: ['2']
filename: frame000353_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.08426333962876056	area_occluded_relative_to_gtbox: 0.022978309391632805	high_attention_area_occluded_slc: 0.060006867738797	quadrants: ['1']
filename: frame000353_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.08426333962876056	area_occluded_relative_to_gtbox: 0.08426333962876056	high_attention_area_occluded_slc: 0.07478204467845628	quadrants: []
filename: frame000079_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7165364583333333	area_occluded_relative_to_gtbox: 0.7165364583333333	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000113_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5244107744107744	area_occluded_relative_to_gtbox: 0.5244107744107744	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000093_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.798414376321353	area_occluded_relative_to_gtbox: 0.798414376321353	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000139_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.51640625	area_occluded_relative_to_gtbox: 0.5064302884615385	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000139_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.51640625	area_occluded_relative_to_gtbox: 0.009975961538461538	high_attention_area_occluded_slc: 0.5457932692307692	quadrants: ['1', '2', '3', '4']
filename: frame000139_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.51640625	area_occluded_relative_to_gtbox: 0.5164062500000001	high_attention_area_occluded_slc: 0	quadrants: []
