filename: frame000230_rgb.pngbbox1	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5730310956117408	area_occluded_relative_to_gtbox: 0.5730310956117408	high_attention_area_occluded_slc: 0.2176692821854112	quadrants: []
filename: frame000190_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5195585664335665	area_occluded_relative_to_gtbox: 0.14253715034965034	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000190_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5195585664335665	area_occluded_relative_to_gtbox: 0.3770214160839161	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000190_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.5195585664335665	area_occluded_relative_to_gtbox: 0.5195585664335665	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000208_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.278927773641102	area_occluded_relative_to_gtbox: 0.278927773641102	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000150_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.39460916442048516	area_occluded_relative_to_gtbox: 0.39460916442048516	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000115_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.30274361400189215	area_occluded_relative_to_gtbox: 0.29338799537475035	high_attention_area_occluded_slc: 0.7349416587827183	quadrants: ['2', '4']
filename: frame000115_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.30274361400189215	area_occluded_relative_to_gtbox: 0.009355618627141807	high_attention_area_occluded_slc: 0.4794491748134132	quadrants: ['1', '2', '3', '4']
filename: frame000115_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.30274361400189215	area_occluded_relative_to_gtbox: 0.30274361400189215	high_attention_area_occluded_slc: 0.6619888573530958	quadrants: []
filename: frame000147_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.36556603773584906	area_occluded_relative_to_gtbox: 0.36556603773584906	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000184_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6124524927341829	area_occluded_relative_to_gtbox: 0.6124524927341829	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000356_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.07946994504126692	area_occluded_relative_to_gtbox: 0.013624786963099137	high_attention_area_occluded_slc: 0.1700656823883112	quadrants: ['2', '4']
filename: frame000356_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.07946994504126692	area_occluded_relative_to_gtbox: 0.030552842726106356	high_attention_area_occluded_slc: 0.12079431646272572	quadrants: ['1', '2', '4']
filename: frame000356_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.07946994504126692	area_occluded_relative_to_gtbox: 0.044177629689205494	high_attention_area_occluded_slc: 0.07357193466230061	quadrants: ['4']
filename: frame000356_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.07946994504126692	area_occluded_relative_to_gtbox: 0.03529231535206143	high_attention_area_occluded_slc: 0.015922713084774325	quadrants: ['1', '2']
filename: frame000356_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.07946994504126692	area_occluded_relative_to_gtbox: 0.04891710231516057	high_attention_area_occluded_slc: 0.03091668102870493	quadrants: ['2']
filename: frame000356_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.07946994504126692	area_occluded_relative_to_gtbox: 0.06584515807816779	high_attention_area_occluded_slc: 0.012179008444878497	quadrants: ['1', '2']
filename: frame000356_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.07946994504126692	area_occluded_relative_to_gtbox: 0.07946994504126693	high_attention_area_occluded_slc: 0.024463338503667106	quadrants: []
filename: frame000243_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.3838797152680258	area_occluded_relative_to_gtbox: 0.2895501428502252	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000243_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.3838797152680258	area_occluded_relative_to_gtbox: 0.09432957241780059	high_attention_area_occluded_slc: 0.4695172146627282	quadrants: ['1', '2', '3', '4']
filename: frame000243_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.3838797152680258	area_occluded_relative_to_gtbox: 0.3838797152680258	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000158_rgb.pngbbox1	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.36412698412698413	area_occluded_relative_to_gtbox: 0.2438095238095238	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000158_rgb.pngbbox1	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.36412698412698413	area_occluded_relative_to_gtbox: 0.12031746031746032	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000158_rgb.pngbbox1	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.36412698412698413	area_occluded_relative_to_gtbox: 0.36412698412698413	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000490_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.16172274695001967	area_occluded_relative_to_gtbox: 0.16172274695001967	high_attention_area_occluded_slc: 0.020390594254230617	quadrants: []
filename: frame000468_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3332273262661955	area_occluded_relative_to_gtbox: 0.2935571260306243	high_attention_area_occluded_slc: 0.06480565371024735	quadrants: ['3', '4']
filename: frame000468_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.3332273262661955	area_occluded_relative_to_gtbox: 0.03967020023557126	high_attention_area_occluded_slc: 0.303168433451119	quadrants: ['1', '2', '3', '4']
filename: frame000468_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.3332273262661955	area_occluded_relative_to_gtbox: 0.33322732626619556	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000431_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.054513184584178496	area_occluded_relative_to_gtbox: 0.054513184584178496	high_attention_area_occluded_slc: 0.09174273157538877	quadrants: []
filename: frame000148_rgb.pngbbox1	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.34777628032345015	area_occluded_relative_to_gtbox: 0.34777628032345015	high_attention_area_occluded_slc: 0.4490566037735849	quadrants: []
filename: frame000223_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.1133272014329283	area_occluded_relative_to_gtbox: 0.0669748753449194	high_attention_area_occluded_slc: 0.3100643849542528	quadrants: ['1', '2', '3', '4']
filename: frame000223_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.1133272014329283	area_occluded_relative_to_gtbox: 0.046352326088008905	high_attention_area_occluded_slc: 0.2538364718981459	quadrants: ['1', '3']
filename: frame000223_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.1133272014329283	area_occluded_relative_to_gtbox: 0.1133272014329283	high_attention_area_occluded_slc: 0.4204143873747398	quadrants: []
filename: frame000242_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.348035756292637	area_occluded_relative_to_gtbox: 0.2654434250764526	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000242_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.348035756292637	area_occluded_relative_to_gtbox: 0.08259233121618442	high_attention_area_occluded_slc: 0.3320630439896495	quadrants: ['1', '2', '3', '4']
filename: frame000242_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.348035756292637	area_occluded_relative_to_gtbox: 0.348035756292637	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000353_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.09546156927831512	area_occluded_relative_to_gtbox: 0.04804555600068677	high_attention_area_occluded_slc: 0.19383238901924874	quadrants: ['4']
filename: frame000353_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.09546156927831512	area_occluded_relative_to_gtbox: 0.047416013277628344	high_attention_area_occluded_slc: 0.00879452107060417	quadrants: ['2']
filename: frame000353_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.09546156927831512	area_occluded_relative_to_gtbox: 0.09546156927831512	high_attention_area_occluded_slc: 0.016368110799519258	quadrants: []
filename: frame000113_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.36982924482924484	area_occluded_relative_to_gtbox: 0.36982924482924484	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000139_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8815504807692308	area_occluded_relative_to_gtbox: 0.8815504807692308	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000206_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5441511151570323	area_occluded_relative_to_gtbox: 0.5441511151570323	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000519_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4404045926735921	area_occluded_relative_to_gtbox: 0.4404045926735921	high_attention_area_occluded_slc: 0.05168124658283215	quadrants: []
filename: frame000513_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.33614218949157343	area_occluded_relative_to_gtbox: 0.33614218949157343	high_attention_area_occluded_slc: 0.012845206061464382	quadrants: []
filename: frame000227_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.47778456111789447	area_occluded_relative_to_gtbox: 0.46652421652421655	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000227_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.47778456111789447	area_occluded_relative_to_gtbox: 0.011260344593677927	high_attention_area_occluded_slc: 0.4642178808845476	quadrants: ['1', '2', '3', '4']
filename: frame000227_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.47778456111789447	area_occluded_relative_to_gtbox: 0.47778456111789447	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000322_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.508012437215977	area_occluded_relative_to_gtbox: 0.508012437215977	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000270_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.2911928770650075	area_occluded_relative_to_gtbox: 0.2911928770650075	high_attention_area_occluded_slc: 0.1798433812486591	quadrants: []
filename: frame000273_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.19072681704260652	area_occluded_relative_to_gtbox: 0.15709273182957392	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000273_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.19072681704260652	area_occluded_relative_to_gtbox: 0.03363408521303258	high_attention_area_occluded_slc: 0.22150375939849623	quadrants: ['1', '3']
filename: frame000273_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.19072681704260652	area_occluded_relative_to_gtbox: 0.1907268170426065	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000228_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6068819448707717	area_occluded_relative_to_gtbox: 0.6068819448707717	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000262_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.3374288874841972	area_occluded_relative_to_gtbox: 0.27773388116308473	high_attention_area_occluded_slc: 0.06030736409608091	quadrants: ['3', '4']
filename: frame000262_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.3374288874841972	area_occluded_relative_to_gtbox: 0.05969500632111251	high_attention_area_occluded_slc: 0.54110698482933	quadrants: ['1', '2', '3', '4']
